sp500_std,sp500_q01,sp500_q05,sp500_q95,sp500_q99,sp500_abs_autocorr_lag1,sp500_abs_autocorr_lag5,sp500_abs_autocorr_lag20,dgs10_std,dgs10_q01,dgs10_q05,dgs10_q95,dgs10_q99,dgs10_abs_autocorr_lag1,dgs10_abs_autocorr_lag5,dgs10_abs_autocorr_lag20,cross_corr,rolling_corr_std_60,corr_down_sp500_q05,corr_up_sp500_q95,window_start,window_end
0.008201099007035808,-0.02029835,-0.0132947,0.013312649999999997,0.019496140000000006,0.05174935555191144,0.06744999617565492,0.10334556737351043,0.11836746465554708,-0.3482,-0.19049999999999997,0.20049999999999957,0.3541000000000008,0.3539870533685009,0.32566526348886615,0.3130024274045645,-0.296016408437637,0.14765189258615233,-0.3647651383649973,-0.24967701792973995,2772,4031
0.009034545549836355,-0.02097866,-0.0144726,0.01554275,0.023456220000000028,0.052870304247118506,0.09748515454365937,0.09670362897218748,0.12658166698213608,-0.3741,-0.21049999999999996,0.21,0.3541000000000008,0.3095255441496265,0.28772352897194353,0.2608621432963116,-0.32458305040940144,0.1500466967050718,-0.3070391866006632,-0.2662311970203272,2898,4157
0.009198253984631153,-0.021824549999999998,-0.01481365,0.01573584999999999,0.023456220000000028,0.037764813526893065,0.08944253022017991,0.09034123462522446,0.1283930734912284,-0.3741,-0.21049999999999996,0.21,0.3541000000000008,0.2698499160158838,0.2544059716018871,0.22554881336331434,-0.33213002012643145,0.15547570793522816,-0.279355350078884,-0.34221096190707534,3024,4283
0.009099969474319586,-0.021824549999999998,-0.0148685,0.01573584999999999,0.023456220000000028,0.02855268943997298,0.10337116060498971,0.09965193962965228,0.12990968436381575,-0.3741,-0.21,0.21,0.3541000000000008,0.23678324515483407,0.23498499189023347,0.19669622727266003,-0.33376083941533585,0.15343902027241763,-0.28690960925630027,-0.286517945239107,3150,4409
0.009180150211741619,-0.021824549999999998,-0.0150342,0.016192599999999994,0.023456220000000028,0.017874514180438457,0.08805867259241801,0.07978050752744192,0.13229608528820425,-0.3741,-0.22,0.21,0.3541000000000008,0.19665524076993013,0.20335160951669531,0.15901162276257375,-0.3320756158384336,0.15016729657386105,-0.28465085620609043,-0.25893577611125973,3276,4535
0.009318257494961344,-0.021824549999999998,-0.014956200000000001,0.016890249999999996,0.024662780000000037,0.015431497767390157,0.08443390785536936,0.05602733485853901,0.13243716570288053,-0.3741,-0.21,0.21,0.3541000000000008,0.17506011477854475,0.18891019486070465,0.1453094853963685,-0.3368008515972555,0.14891664622775647,-0.28917318904031364,-0.2503877957993705,3402,4661
0.008908027948980803,-0.02029835,-0.013804999999999998,0.0159851,0.023915960000000028,0.029552775191191875,0.10038619888241848,0.06330112580632115,0.12343689779930421,-0.34,-0.2,0.2,0.34,0.15474623322657008,0.17564570270870997,0.15496182420233282,-0.36354430868376525,0.13205234906863653,-0.34834968668862965,-0.2905966577235296,3528,4787
0.008604180306482412,-0.01877785,-0.0126126,0.015426049999999997,0.023915960000000028,0.03701802558301029,0.09896099971005433,0.06280990985338443,0.11336410894088354,-0.3,-0.18049999999999997,0.18,0.3,0.1305084436206866,0.18433075548740102,0.17085131479349844,-0.36704449926697047,0.1454136065429796,-0.3640299114835528,-0.2823784549334162,3654,4913
0.008717151544185611,-0.01901208,-0.012965,0.015738949999999988,0.02370392000000001,0.03574557956712787,0.09603726427552826,0.054161995259341865,0.10811679284058359,-0.2941,-0.17,0.17049999999999957,0.28,0.11282119097284088,0.19003911946128463,0.13916439989795157,-0.39852479516037126,0.13519603929636825,-0.3394416620395577,-0.2747168901157696,3780,5039
0.008810690591903947,-0.01969278,-0.012965,0.01619394999999999,0.02336315000000001,0.03574947406978697,0.0693382710507531,0.043909532029594425,0.09575924076736471,-0.26,-0.16,0.15,0.22999999999999998,0.08560416637342898,0.18725199431647302,0.11039264393577393,-0.4049414150543762,0.13257309563876363,-0.330976075144635,-0.27715936980952366,3906,5165
0.00887955396327092,-0.020563329999999998,-0.01306545,0.01640295,0.02352407000000002,0.029555132191230817,0.07923361589061582,0.036346090001045106,0.09177843572315669,-0.25,-0.15,0.15,0.2241000000000008,0.09622955205446312,0.1867140884481921,0.07910017411792283,-0.41057736457356353,0.14234900781421098,-0.3414008945219851,-0.2366888352317187,4032,5291
0.011793665130598086,-0.026986529999999998,-0.01499945,0.01605239999999999,0.025209620000000023,0.27429018742114525,0.2495001331225634,0.05390711196411091,0.08706671389316567,-0.22999999999999998,-0.14,0.14049999999999957,0.21,0.026519719236896246,0.14712739481564446,0.024089895211859585,-0.2989061166118783,0.1511995182614412,0.2220167534583194,-0.29107715019217306,4158,5417
0.01191403631487814,-0.02711342,-0.01508205,0.01605239999999999,0.026028500000000118,0.2641347734505185,0.240992466705472,0.05084291450218071,0.08614178962685885,-0.22999999999999998,-0.14,0.14,0.21,0.03838771513282681,0.14820715241696267,0.03248799039936634,-0.3040501706289977,0.15060584026177212,0.23165429800101323,-0.2735469528143865,4284,5543
0.011923037706465614,-0.02711342,-0.015001849999999999,0.01605239999999999,0.025399780000000004,0.263171457299575,0.23588558137488447,0.04484185728163239,0.08462617954499756,-0.22999999999999998,-0.14,0.14,0.21,0.0579406722240547,0.13950211317002348,0.04198114878605235,-0.3117413898469674,0.15418085086619107,0.22775777793106008,-0.27416148797660833,4410,5669
0.011885504575814198,-0.02711342,-0.01467825,0.015966949999999997,0.025399780000000004,0.2665178816985385,0.23879033293471602,0.04916579361379431,0.0828919628899969,-0.22999999999999998,-0.14,0.13,0.2,0.04621371527274811,0.12654225109415768,0.045821464574712305,-0.3238462644139552,0.15645440058767032,0.23333263887013997,-0.2673748735472074,4536,5795
0.012003949154894573,-0.02794245,-0.015408299999999998,0.01571305,0.024820830000000037,0.2610200563651472,0.2262144148649674,0.044963749244826094,0.07990907050137937,-0.22999999999999998,-0.12,0.13,0.2,0.05056163030344412,0.13151080152001413,0.053226772713195945,-0.2996190922618382,0.21081049115998252,0.25391163408982587,-0.2862958397576555,4662,5921
